,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,geometry,OBJECTID,COUNTY_NAME,COUNTY_ABBREV,COUNTY_NUM,COUNTY_CODE,COUNTY_FIPS,ISLAND,GlobalID,SHAPE_Length,SHAPE_Area
46769,39.1612,-121.9049,325.8,1.1,1.1,2010-06-17,1915,Terra,MODIS,81,6.03,307.1,16.6,D,0,2010,POINT (-121.9049 39.1612),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
47174,39.0993,-121.7899,313.0,1.0,1.0,2010-06-19,1903,Terra,MODIS,34,6.03,298.7,5.1,D,0,2010,POINT (-121.7899 39.0993),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
47633,39.0795,-121.6083,333.0,1.2,1.1,2010-06-21,1850,Terra,MODIS,74,6.03,307.1,22.6,D,0,2010,POINT (-121.6083 39.0795),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
48370,38.9221,-121.7177,330.7,1.4,1.2,2010-06-24,1921,Terra,MODIS,84,6.03,299.6,35.1,D,0,2010,POINT (-121.7177 38.9221),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
48373,38.9249,-121.7328,373.2,1.4,1.2,2010-06-24,1921,Terra,MODIS,100,6.03,304.5,186.9,D,0,2010,POINT (-121.7328 38.9249),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
48374,38.9097,-121.808,321.3,1.3,1.1,2010-06-24,1921,Terra,MODIS,76,6.03,301.9,17.4,D,0,2010,POINT (-121.808 38.9097),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
48375,38.9069,-121.7929,317.9,1.3,1.1,2010-06-24,1921,Terra,MODIS,71,6.03,302.3,13.5,D,0,2010,POINT (-121.7929 38.9069),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
49939,38.9079,-121.6067,327.4,1.7,1.3,2010-07-01,1927,Terra,MODIS,61,6.03,302.0,36.5,D,0,2010,POINT (-121.6067 38.9079),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
52388,39.0057,-121.6505,323.0,1.0,1.0,2010-07-12,1909,Terra,MODIS,70,6.03,305.7,10.7,D,0,2010,POINT (-121.6505 39.0057),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
54184,38.8094,-121.6238,335.1,1.1,1.0,2010-07-22,2126,Aqua,MODIS,0,6.03,310.7,28.6,D,0,2010,POINT (-121.6238 38.8094),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
55188,39.095,-121.8091,353.6,1.0,1.0,2010-07-28,1909,Terra,MODIS,97,6.03,309.0,64.8,D,0,2010,POINT (-121.8091 39.095),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
55189,39.0932,-121.7974,330.5,1.0,1.0,2010-07-28,1909,Terra,MODIS,82,6.03,308.9,22.0,D,0,2010,POINT (-121.7974 39.0932),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
58461,38.8661,-121.5157,314.2,1.4,1.2,2010-08-11,1921,Terra,MODIS,47,6.03,298.7,13.1,D,0,2010,POINT (-121.5157 38.8661),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
58517,38.8586,-121.5162,319.1,1.2,1.1,2010-08-11,2101,Aqua,MODIS,51,6.03,303.1,13.1,D,0,2010,POINT (-121.5162 38.8586),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
58518,38.8612,-121.508,317.7,1.2,1.1,2010-08-11,2101,Aqua,MODIS,39,6.03,300.6,12.7,D,0,2010,POINT (-121.508 38.8612),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
59904,39.154,-121.6182,325.8,1.4,1.2,2010-08-17,1844,Terra,MODIS,74,6.03,308.2,16.9,D,2,2010,POINT (-121.6182 39.154),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63563,39.1168,-121.8448,309.9,3.7,1.8,2010-08-30,1951,Terra,MODIS,36,6.03,296.4,29.4,D,0,2010,POINT (-121.8448 39.1168),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63588,39.1164,-121.8452,330.2,1.3,1.1,2010-08-30,2132,Aqua,MODIS,83,6.03,306.1,30.4,D,0,2010,POINT (-121.8452 39.1164),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63589,39.1167,-121.8384,328.8,1.3,1.1,2010-08-30,2132,Aqua,MODIS,81,6.03,306.8,28.2,D,0,2010,POINT (-121.8384 39.1167),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63730,39.0275,-121.8051,320.5,1.1,1.0,2010-08-31,1856,Terra,MODIS,71,6.03,304.5,10.5,D,0,2010,POINT (-121.8051 39.0275),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63731,39.0259,-121.7931,331.6,1.0,1.0,2010-08-31,1856,Terra,MODIS,84,6.03,305.0,25.0,D,0,2010,POINT (-121.7931 39.0259),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63822,39.0871,-121.7999,320.3,2.8,1.6,2010-08-31,2037,Aqua,MODIS,63,6.03,304.4,50.5,D,0,2010,POINT (-121.7999 39.0871),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
63825,39.0766,-121.8034,317.6,2.8,1.6,2010-08-31,2037,Aqua,MODIS,45,6.03,303.5,37.1,D,0,2010,POINT (-121.8034 39.0766),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
65739,39.214,-121.6875,318.4,1.0,1.0,2010-09-07,1902,Terra,MODIS,44,6.03,305.5,8.0,D,0,2010,POINT (-121.6875 39.214),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
65740,39.2124,-121.6761,325.5,1.0,1.0,2010-09-07,1902,Terra,MODIS,72,6.03,307.1,14.7,D,0,2010,POINT (-121.6761 39.2124),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
66273,38.8039,-121.6945,319.0,1.0,1.0,2010-09-10,2113,Aqua,MODIS,60,6.03,306.9,8.0,D,0,2010,POINT (-121.6945 38.8039),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
66275,38.8056,-121.6831,323.6,1.0,1.0,2010-09-10,2113,Aqua,MODIS,75,6.03,304.6,12.4,D,0,2010,POINT (-121.6831 38.8056),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
74401,38.8058,-121.7197,319.6,1.0,1.0,2010-09-30,1908,Terra,MODIS,42,6.03,306.0,7.7,D,0,2010,POINT (-121.7197 38.8058),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
78177,38.8984,-121.6767,309.5,1.5,1.2,2010-10-07,2055,Aqua,MODIS,54,6.03,296.5,9.5,D,0,2010,POINT (-121.6767 38.8984),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
78178,39.0977,-121.7872,312.2,1.5,1.2,2010-10-07,2055,Aqua,MODIS,52,6.03,296.8,11.0,D,0,2010,POINT (-121.7872 39.0977),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
78555,39.055,-121.8313,319.6,1.5,1.2,2010-10-08,2137,Aqua,MODIS,64,6.03,302.0,17.9,D,0,2010,POINT (-121.8313 39.055),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
78772,38.9858,-121.6398,310.2,1.0,1.0,2010-10-09,1902,Terra,MODIS,50,6.03,297.2,4.6,D,0,2010,POINT (-121.6398 38.9858),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
79317,38.9561,-121.4645,311.7,1.1,1.1,2010-10-11,1850,Terra,MODIS,58,6.03,297.7,7.4,D,0,2010,POINT (-121.4645 38.9561),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
79420,39.09,-121.5916,333.6,3.3,1.7,2010-10-11,2030,Aqua,MODIS,82,6.03,301.6,152.0,D,2,2010,POINT (-121.5916 39.09),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
79422,39.0939,-121.5888,357.5,3.3,1.7,2010-10-11,2030,Aqua,MODIS,99,6.03,302.9,416.3,D,2,2010,POINT (-121.5888 39.0939),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
79435,39.0995,-121.6157,311.7,4.6,2.0,2010-10-11,2208,Aqua,MODIS,50,6.03,301.6,44.5,D,2,2010,POINT (-121.6157 39.0995),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
82290,39.1347,-121.8963,316.1,2.4,1.5,2010-10-19,1939,Terra,MODIS,75,6.03,298.4,33.1,D,0,2010,POINT (-121.8963 39.1347),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
82292,39.1287,-121.8695,320.1,2.4,1.5,2010-10-19,1939,Terra,MODIS,79,6.03,298.2,46.0,D,0,2010,POINT (-121.8695 39.1287),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
82293,39.1295,-121.8915,320.8,2.4,1.5,2010-10-19,1939,Terra,MODIS,80,6.03,298.5,48.5,D,0,2010,POINT (-121.8915 39.1295),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
82294,39.1233,-121.8648,313.8,2.4,1.5,2010-10-19,1939,Terra,MODIS,73,6.03,297.8,25.1,D,0,2010,POINT (-121.8648 39.1233),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
82408,39.0227,-121.7808,317.1,1.0,1.0,2010-10-19,2119,Aqua,MODIS,66,6.03,302.1,7.5,D,0,2010,POINT (-121.7808 39.0227),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
83336,39.2455,-121.6763,309.1,1.6,1.3,2010-10-21,1927,Terra,MODIS,47,6.03,280.9,18.0,D,0,2010,POINT (-121.6763 39.2455),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
83611,38.8261,-121.6127,359.2,1.1,1.0,2010-10-21,2107,Aqua,MODIS,99,6.03,279.5,93.0,D,0,2010,POINT (-121.6127 38.8261),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
83612,38.8241,-121.6249,421.3,1.1,1.0,2010-10-21,2107,Aqua,MODIS,71,6.03,298.5,451.3,D,0,2010,POINT (-121.6249 38.8241),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
83613,38.8985,-121.5185,308.1,1.1,1.0,2010-10-21,2107,Aqua,MODIS,67,6.03,288.0,8.8,D,0,2010,POINT (-121.5185 38.8985),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
83614,38.8965,-121.5306,309.3,1.1,1.0,2010-10-21,2107,Aqua,MODIS,68,6.03,288.0,9.5,D,0,2010,POINT (-121.5306 38.8965),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88258,38.8293,-121.6937,315.8,1.1,1.0,2010-11-06,2107,Aqua,MODIS,76,6.03,296.0,11.4,D,0,2010,POINT (-121.6937 38.8293),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88259,38.8763,-121.7576,333.2,1.1,1.0,2010-11-06,2107,Aqua,MODIS,88,6.03,298.7,32.5,D,0,2010,POINT (-121.7576 38.8763),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88260,38.8743,-121.7698,346.6,1.1,1.0,2010-11-06,2107,Aqua,MODIS,95,6.03,300.0,57.8,D,0,2010,POINT (-121.7698 38.8743),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88262,39.112,-121.8395,312.4,1.1,1.0,2010-11-06,2107,Aqua,MODIS,72,6.03,297.9,8.0,D,0,2010,POINT (-121.8395 39.112),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88263,39.1686,-121.727,353.2,1.1,1.0,2010-11-06,2107,Aqua,MODIS,97,6.03,298.5,72.7,D,0,2010,POINT (-121.727 39.1686),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88264,39.1666,-121.7392,315.8,1.1,1.0,2010-11-06,2107,Aqua,MODIS,76,6.03,296.4,10.9,D,2,2010,POINT (-121.7392 39.1666),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
88265,39.2564,-121.6431,305.9,1.1,1.0,2010-11-06,2107,Aqua,MODIS,62,6.03,293.7,4.7,D,2,2010,POINT (-121.6431 39.2564),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92237,39.014,-121.6513,304.6,1.9,1.3,2010-11-16,2144,Aqua,MODIS,59,6.03,294.2,10.7,D,0,2010,POINT (-121.6513 39.014),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92238,39.0173,-121.657,306.3,1.9,1.3,2010-11-16,2144,Aqua,MODIS,63,6.03,294.0,13.4,D,0,2010,POINT (-121.657 39.0173),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92239,39.0812,-121.8485,307.7,1.9,1.3,2010-11-16,2144,Aqua,MODIS,66,6.03,295.5,12.1,D,0,2010,POINT (-121.8485 39.0812),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92452,38.9799,-121.7942,311.4,1.8,1.3,2010-11-17,2048,Aqua,MODIS,71,6.03,295.3,21.5,D,0,2010,POINT (-121.7942 38.9799),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92678,39.2576,-121.7199,310.1,1.3,1.1,2010-11-18,2131,Aqua,MODIS,69,6.03,281.5,14.3,D,0,2010,POINT (-121.7199 39.2576),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92680,39.2582,-121.7118,305.9,1.3,1.1,2010-11-18,2131,Aqua,MODIS,41,6.03,280.9,9.9,D,0,2010,POINT (-121.7118 39.2582),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
92693,38.8868,-121.5835,300.4,1.3,1.1,2010-11-18,2131,Aqua,MODIS,37,6.03,286.9,5.0,D,0,2010,POINT (-121.5835 38.8868),51,Sutter,SUT,51,51,101,,{F980CCE0-9272-4962-922F-E2C7343A994C},2.776922355213826,0.16390421099696809
16443,40.5523,-122.9877,306.2,1.2,1.1,2010-03-23,2134,Aqua,MODIS,63,6.03,288.8,8.2,D,0,2010,POINT (-122.9877 40.5523),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
16554,40.1623,-123.2977,304.9,1.2,1.1,2010-03-24,1856,Terra,MODIS,54,6.03,289.6,7.5,D,0,2010,POINT (-123.2977 40.1623),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
16555,40.1632,-123.2913,310.8,1.2,1.1,2010-03-24,1856,Terra,MODIS,70,6.03,289.0,12.7,D,0,2010,POINT (-123.2913 40.1632),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84797,40.3795,-123.0205,305.4,2.4,1.5,2010-10-26,1945,Terra,MODIS,61,6.03,278.4,35.3,D,0,2010,POINT (-123.0205 40.3795),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84852,40.3819,-123.0265,344.1,1.0,1.0,2010-10-26,2126,Aqua,MODIS,94,6.03,281.7,56.8,D,0,2010,POINT (-123.0265 40.3819),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84853,40.3803,-123.0385,328.1,1.0,1.0,2010-10-26,2126,Aqua,MODIS,85,6.03,282.1,31.3,D,0,2010,POINT (-123.0385 40.3803),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84854,40.3909,-123.0286,303.5,1.0,1.0,2010-10-26,2126,Aqua,MODIS,56,6.03,278.7,9.1,D,0,2010,POINT (-123.0286 40.3909),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84855,40.3894,-123.0406,328.1,1.0,1.0,2010-10-26,2126,Aqua,MODIS,85,6.03,280.7,32.0,D,0,2010,POINT (-123.0406 40.3894),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84856,40.5338,-122.9286,305.3,1.0,1.0,2010-10-26,2126,Aqua,MODIS,61,6.03,282.5,9.6,D,0,2010,POINT (-122.9286 40.5338),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84857,40.5443,-122.9753,320.2,1.0,1.0,2010-10-26,2126,Aqua,MODIS,79,6.03,280.6,20.9,D,0,2010,POINT (-122.9753 40.5443),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84858,40.5534,-122.9774,324.8,1.0,1.0,2010-10-26,2126,Aqua,MODIS,83,6.03,280.7,26.4,D,0,2010,POINT (-122.9774 40.5534),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84859,40.5428,-123.2737,308.4,1.0,1.0,2010-10-26,2126,Aqua,MODIS,67,6.03,279.3,12.6,D,0,2010,POINT (-123.2737 40.5428),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
84860,40.5412,-123.2859,317.4,1.0,1.0,2010-10-26,2126,Aqua,MODIS,78,6.03,279.0,20.1,D,0,2010,POINT (-123.2859 40.5412),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
86556,40.6597,-122.8224,303.0,1.0,1.0,2010-11-02,613,Terra,MODIS,53,6.03,280.7,8.8,N,0,2010,POINT (-122.8224 40.6597),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
86743,40.5523,-123.2641,306.7,2.8,1.6,2010-11-02,1951,Terra,MODIS,64,6.03,286.1,39.5,D,0,2010,POINT (-123.2641 40.5523),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
86749,40.5417,-123.263,307.6,2.8,1.6,2010-11-02,1951,Terra,MODIS,66,6.03,286.9,41.5,D,0,2010,POINT (-123.263 40.5417),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
86817,40.5514,-123.2665,312.4,1.1,1.1,2010-11-02,2132,Aqua,MODIS,73,6.03,288.4,14.4,D,0,2010,POINT (-123.2665 40.5514),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
86818,40.5498,-123.28,315.9,1.1,1.1,2010-11-02,2132,Aqua,MODIS,76,6.03,289.3,18.0,D,0,2010,POINT (-123.28 40.5498),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87062,40.7353,-123.5086,306.2,1.3,1.1,2010-11-03,1856,Terra,MODIS,63,6.03,288.3,11.1,D,0,2010,POINT (-123.5086 40.7353),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87144,40.7265,-123.5076,308.5,3.1,1.7,2010-11-03,2037,Aqua,MODIS,67,6.03,290.0,46.5,D,0,2010,POINT (-123.5076 40.7265),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87145,40.7248,-123.5124,308.6,3.1,1.7,2010-11-03,2037,Aqua,MODIS,67,6.03,290.0,49.4,D,0,2010,POINT (-123.5124 40.7248),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87248,40.7327,-123.5008,301.4,1.2,1.1,2010-11-04,601,Terra,MODIS,41,6.03,284.3,8.7,N,0,2010,POINT (-123.5008 40.7327),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87475,40.6433,-122.8298,321.3,1.0,1.0,2010-11-04,2120,Aqua,MODIS,75,6.03,290.8,18.9,D,0,2010,POINT (-122.8298 40.6433),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87476,40.6417,-122.8414,341.7,1.0,1.0,2010-11-04,2120,Aqua,MODIS,92,6.03,293.8,46.4,D,0,2010,POINT (-122.8414 40.6417),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87477,40.6522,-122.832,303.2,1.0,1.0,2010-11-04,2120,Aqua,MODIS,20,6.03,288.8,4.9,D,0,2010,POINT (-122.832 40.6522),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87478,40.6505,-122.8436,307.6,1.0,1.0,2010-11-04,2120,Aqua,MODIS,55,6.03,290.1,7.7,D,0,2010,POINT (-122.8436 40.6505),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87991,40.6457,-122.8204,333.1,1.3,1.1,2010-11-06,1926,Terra,MODIS,88,6.03,286.6,52.3,D,0,2010,POINT (-122.8204 40.6457),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87992,40.6425,-122.8034,313.4,1.3,1.1,2010-11-06,1926,Terra,MODIS,74,6.03,285.7,20.4,D,0,2010,POINT (-122.8034 40.6425),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87993,40.567,-122.8985,323.4,1.3,1.1,2010-11-06,1926,Terra,MODIS,82,6.03,285.0,32.7,D,0,2010,POINT (-122.8985 40.567),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87994,40.6031,-123.3158,309.5,1.3,1.1,2010-11-06,1926,Terra,MODIS,69,6.03,280.3,16.4,D,0,2010,POINT (-123.3158 40.6031),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87995,40.6003,-123.3001,314.9,1.3,1.1,2010-11-06,1926,Terra,MODIS,75,6.03,279.1,22.2,D,0,2010,POINT (-123.3001 40.6003),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87996,40.4096,-123.0567,308.1,1.3,1.1,2010-11-06,1926,Terra,MODIS,67,6.03,286.3,13.6,D,0,2010,POINT (-123.0567 40.4096),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87997,40.4069,-123.0423,334.6,1.3,1.1,2010-11-06,1926,Terra,MODIS,89,6.03,286.6,53.7,D,0,2010,POINT (-123.0423 40.4069),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87998,40.4675,-123.4226,302.6,1.2,1.1,2010-11-06,1926,Terra,MODIS,53,6.03,286.1,8.9,D,0,2010,POINT (-123.4226 40.4675),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
87999,40.4679,-123.4287,302.8,1.2,1.1,2010-11-06,1926,Terra,MODIS,54,6.03,286.7,9.1,D,0,2010,POINT (-123.4287 40.4679),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
88000,40.399,-123.0502,309.5,1.3,1.1,2010-11-06,1926,Terra,MODIS,69,6.03,285.9,15.0,D,0,2010,POINT (-123.0502 40.399),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
88270,40.3807,-123.0268,315.4,1.1,1.1,2010-11-06,2107,Aqua,MODIS,72,6.03,287.0,17.1,D,0,2010,POINT (-123.0268 40.3807),53,Trinity,TRI,53,53,105,,{2CDCC639-3309-4168-9D1F-F9C64504994D},6.289429226872089,0.8845083059012143
